wkt_geom,fid,FIELD_ID,SINGLE_NUM,OID_T,SHAPE_AREA,SHAPE_LEN,xcoord,ycoord
Point (123118.34659636027936358 656128.1000431883148849),2625,CF2,2,2736,0,0,123118.3466,656128.1
Point (123100.53843997906369623 667994.9694739879341796),2799,LK8,8,2438,0,0,123100.5384,667994.9695
Point (123093.48572695601615123 659609.61919653590302914),1857,GE9,9,2246,0,0,123093.4857,659609.6192
Point (123086.08381434858893044 658764.25880056363530457),2253,GE16,16,2231,0,0,123086.0838,658764.2588
Point (123073.77247986222209875 659050.27648890344426036),2250,GE13,13,2228,0,0,123073.7725,659050.2765
Point (123070.65020460681989789 667460.19768295821268111),2575,LK12,12,2409,0,0,123070.6502,667460.1977
Point (123070.55067928404605482 655823.75904011470265687),2525,CF8,8,2751,0,0,123070.5507,655823.759
Point (123066.27412515353353228 655597.53190333128441125),2601,CF16,16,2732,0,0,123066.2741,655597.5319
Point (123033.25075434014433995 663433.23971652647014707),2983,RK19,19,2529,0,0,123033.2508,663433.2397
Point (123003.0588383201538818 656281.53530751122161746),2555,CF3,3,2744,0,0,123003.0588,656281.5353
Point (122987.44799923880782444 669453.8859764754306525),2694,SG39,39,2590,0,0,122987.448,669453.886
Point (122985.6233148214960238 657190.3391964134061709),2722,BS5,5,3032,0,0,122985.6233,657190.3392
Point (122966.21994886286847759 655290.69600855757016689),2357,CF21,21,2738,0,0,122966.2199,655290.696
Point (122944.42290847814001609 667385.838953846716322),2797,LK6,6,2436,0,0,122944.4229,667385.839
Point (122937.37604204181116074 655459.5509206261485815),2455,CF22,22,2739,0,0,122937.376,655459.5509
Point (122928.06864078152284492 658923.58575927698984742),1767,GE4,4,2242,0,0,122928.0686,658923.5858
Point (122925.19349737075390294 655702.49148034653626382),2522,CF15,15,2731,0,0,122925.1935,655702.4915
Point (122917.24759594854549505 658597.76081243704538792),2795,BS11,11,3028,0,0,122917.2476,658597.7608
Point (122912.19722980904043652 656039.79990429419558495),2534,CF1,1,2725,0,0,122912.1972,656039.7999
Point (122906.65152477454103064 664017.73425661935470998),2702,SU44,44,2657,0,0,122906.6515,664017.7343
Point (122897.20591064893233124 667794.84747279528528452),2798,LK7,7,2437,0,0,122897.2059,667794.8475
Point (122868.22935886228515301 655876.13910027639940381),2524,CF7,7,2750,0,0,122868.2294,655876.1391
Point (122867.25466639451042283 666915.54869646031875163),2218,BB21,21,1969,0,0,122867.2547,666915.5487
Point (122850.90867642297234852 659216.68009817809797823),1768,GE5,5,2243,0,0,122850.9087,659216.6801
Point (122839.43342786013090517 660341.28154722752515227),2299,GE22,22,2235,0,0,122839.4334,660341.2815
Point (122837.14081641955999658 656480.10779625736176968),2638,CF4,4,2747,0,0,122837.1408,656480.1078
Point (122835.78524667644524015 668558.83217780198901892),2666,LK2,2,2416,0,0,122835.7852,668558.8322
Point (122834.85187658616632689 668137.24602193338796496),3001,LK4,4,2434,0,0,122834.8519,668137.246
Point (122826.46575595818285365 668919.36219211760908365),2591,LK3,3,2426,0,0,122826.4658,668919.3622
Point (122809.01360423049482051 655092.85217390395700932),2456,CF24,24,2740,0,0,122809.0136,655092.8522
Point (122806.50849477195879444 655567.14053839747793972),2624,CF19,19,2735,0,0,122806.5085,655567.1405
Point (122783.88314629855449311 657204.42889209720306098),2721,BS4,4,3031,0,0,122783.8831,657204.4289
Point (122759.05371977396134753 667074.94938747643027455),2217,BB20,20,1968,0,0,122759.0537,667074.9494
Point (122757.51060058615985326 655738.51818955282215029),2554,CF27,27,2743,0,0,122757.5106,655738.5182
Point (122746.82769120750890579 656885.14501200767699629),2720,BS3,3,3030,0,0,122746.8277,656885.145
Point (122745.17108658296638168 659089.03344925481360406),1766,GE3,3,2241,0,0,122745.1711,659089.0334
Point (122743.21472096722573042 654990.39392087631858885),2637,CF31,31,2746,0,0,122743.2147,654990.3939
Point (122737.55280427011894062 657124.08656582806725055),3007,BS6,6,3033,0,0,122737.5528,657124.0866
Point (122729.22476446688233409 656241.12659845454618335),2652,CF5,5,2748,0,0,122729.2248,656241.1266
Point (122723.72052458461257629 663487.81286125467158854),3064,RK18,18,2528,0,0,122723.7205,663487.8129
Point (122715.92327952387859114 661110.67180975060909986),1765,GE28,28,2240,0,0,122715.9233,661110.6718
Point (122714.42849178714095615 666717.10814872081391513),2215,BB19,19,1966,0,0,122714.4285,666717.1081
Point (122691.29639602931274567 654787.69287560961674899),2523,OF6,6,2749,0,0,122691.2964,654787.6929
Point (122691.23463104102120269 663770.23762789205648005),3063,RK17,17,2527,0,0,122691.2346,663770.2376
Point (122677.03693854955781717 659216.30907908396329731),1856,GE8,8,2245,0,0,122677.0369,659216.3091
Point (122659.14227503552683629 656626.34730528842192143),3008,BS8,8,3034,0,0,122659.1423,656626.3473
Point (122650.80733283552399371 655390.1222187161911279),2552,CF25,25,2741,0,0,122650.8073,655390.1222
Point (122642.84461514124996029 659619.02591291663702577),2298,GE21,21,2234,0,0,122642.8446,659619.0259
Point (122625.18535822611011099 667659.71936010918579996),2590,LK29,29,2425,0,0,122625.1854,667659.7194
Point (122618.16121748230943922 667159.37675513327121735),2232,BB11,11,1958,0,0,122618.1612,667159.3768
Point (122595.66165173695480917 663381.23995007004123181),2712,RK36,36,2544,0,0,122595.6617,663381.24
Point (122593.80263732590537984 667856.75738974253181368),2796,LK5,5,2435,0,0,122593.8026,667856.7574
Point (122587.84266821220808197 655818.04421086516231298),2886,CF28,28,2703,0,0,122587.8427,655818.0442
Point (122572.38391595875145867 662990.57874447025824338),2804,RK44,44,2552,0,0,122572.3839,662990.5787
Point (122567.72040756160276942 654938.56361337727867067),2636,CF30,30,2745,0,0,122567.7204,654938.5636
Point (122555.78733668895438313 667310.21311753941699862),2233,BB12,12,1959,0,0,122555.7873,667310.2131
Point (122543.05137183489568997 654791.26572511123958975),2661,OF15,15,2945,0,0,122543.0514,654791.2657
Point (122534.35173883898823988 666980.31004585500340909),2279,BB8,8,1982,0,0,122534.3517,666980.31
Point (122534.26008398894919083 659246.90773310710210353),2297,GE2,2,2233,0,0,122534.2601,659246.9077
Point (122523.87464811273093801 654629.37689344410318881),2910,OF31,31,2958,0,0,122523.8746,654629.3769
Point (122517.70818158064503223 659408.69158939342014492),1793,GE1,1,2225,0,0,122517.7082,659408.6916
Point (122512.99408543143363204 657108.38042983831837773),2793,BS1,1,3026,0,0,122512.9941,657108.3804
Point (122508.35251856209652033 655443.58044924854766577),2553,CF26,26,2742,0,0,122508.3525,655443.5804
Point (122501.59533978841500357 654813.66320839070249349),2660,OF14,14,2944,0,0,122501.5953,654813.6632
Point (122494.43757743663445581 667513.86771042388863862),2256,BB15,15,1962,0,0,122494.4376,667513.8677
Point (122485.76684440686949529 666655.11368378950282931),2096,BB18,18,1965,0,0,122485.7668,666655.1137
Point (122465.86242560607206542 657823.998529571457766),40,BS7,7,20,0,0,122465.8624,657823.9985
Point (122462.95378732711833436 656038.09899503469932824),2868,CF29,29,2702,0,0,122462.9538,656038.099
Point (122440.70633742466452532 659845.20756508258637041),2249,GE11,11,2227,0,0,122440.7063,659845.2076
Point (122437.058846096668276 662778.65025393466930836),2805,RK45,45,2553,0,0,122437.0588,662778.6503
Point (122435.99621619982644916 655169.59804084163624793),2709,OF29,29,2956,0,0,122435.9962,655169.598
Point (122427.58617946690355893 657904.18005692784208804),2621,BS9,9,3088,0,0,122427.5862,657904.1801
Point (122423.74878106730466243 659569.2648582779802382),1862,GE19,19,1846,0,0,122423.7488,659569.2649
Point (122423.08211264542478602 655391.76305628113914281),2469,OF42,42,2969,0,0,122423.0821,655391.7631
Point (122417.62418019089091104 663127.81284285732544959),2783,RK43,43,2551,0,0,122417.6242,663127.8128
Point (122409.8900206683028955 663768.08158723346423358),2767,RK30,30,2539,0,0,122409.89,663768.0816
Point (122395.42612226246274076 668129.61821666546165943),2372,SM27,27,2616,0,0,122395.4261,668129.6182
Point (122384.67247212515212595 668913.64087794930674136),2373,SM28,28,2617,0,0,122384.6725,668913.6409
Point (122384.60995289529091679 659272.18260262126568705),1772,GE25,25,1840,0,0,122384.61,659272.1826
Point (122369.91532726283185184 654849.04419208236504346),2377,OF35,35,2962,0,0,122369.9153,654849.0442
Point (122354.38656236503447872 659098.7252324151340872),3071,BS12,12,3029,0,0,122354.3866,659098.7252
Point (122354.00801084842532873 663635.27954346151091158),3049,RK16,16,2526,0,0,122354.008,663635.2795
Point (122345.7272710750985425 655031.92779206018894911),2662,OF17,17,2946,0,0,122345.7273,655031.9278
Point (122329.1564795954618603 664479.51245189574547112),3066,RK33,33,2541,0,0,122329.1565,664479.5125
Point (122319.24890572507865727 666863.55168455466628075),2278,BB7,7,1981,0,0,122319.2489,666863.5517
Point (122317.51475556750665419 667064.07591437723021954),2143,BB10,10,1957,0,0,122317.5148,667064.0759
Point (122307.99365485526504926 654468.65860420651733875),2375,OF33,33,2960,0,0,122307.9937,654468.6586
Point (122304.3044895583007019 663941.69407118041999638),1825,RK11,11,2521,0,0,122304.3045,663941.6941
Point (122301.01335142641619314 664198.72744648775551468),1824,RK10,10,2520,0,0,122301.0134,664198.7274
Point (122277.88794748157670256 663783.69715341809205711),2808,RK48,48,2556,0,0,122277.8879,663783.6972
Point (122275.95741212496068329 668396.22135340294335037),2356,SM25,25,2614,0,0,122275.9574,668396.2214
Point (122275.30498861421074253 655567.33064864156767726),2909,OF30,30,2957,0,0,122275.305,655567.3306
Point (122265.68734617758309469 654741.71147315751295537),2378,OF36,36,2963,0,0,122265.6873,654741.7115
Point (122238.57581885522813536 666275.16755592718254775),2095,BB17,17,1964,0,0,122238.5758,666275.1676
Point (122238.35872146295150742 667328.63756236876361072),2255,BB14,14,1961,0,0,122238.3587,667328.6376
Point (122205.662965841795085 659609.68937822012230754),1794,GE10,10,2226,0,0,122205.663,659609.6894
Point (122197.61026967014186084 663314.5927844496909529),2713,RK37,37,2545,0,0,122197.6103,663314.5928
Point (122194.72566846273548435 667077.62740383599884808),2280,BB9,9,1983,0,0,122194.7257,667077.6274
Point (122193.54399532196111977 655308.88154884893447161),2708,OF28,28,2955,0,0,122193.544,655308.8815
Point (122184.31717093255429063 654866.20420358399860561),2707,OF27,27,2954,0,0,122184.3172,654866.2042
Point (122182.8483274114842061 663588.00835944688878953),3048,RK15,15,2525,0,0,122182.8483,663588.0084
Point (122159.06219265359686688 655793.73632465139962733),2383,OF41,41,2968,0,0,122159.0622,655793.7363
Point (122150.73512585970456712 654984.34555410291068256),2706,OF26,26,2953,0,0,122150.7351,654984.3456
Point (122141.96407872569398023 668231.63322198705282062),2371,SM26,26,2615,0,0,122141.9641,668231.6332
Point (122141.54831158671004232 667671.35238591663073748),2170,BB26,26,1971,0,0,122141.5483,667671.3524
Point (122112.05841933375631925 664172.97646441834513098),1951,RK9,9,2560,0,0,122112.0584,664172.9765
Point (122098.60729883542808238 654549.23131712921895087),2376,OF34,34,2961,0,0,122098.6073,654549.2313
Point (122092.11685281130485237 654632.89111638558097184),2911,OF32,32,2959,0,0,122092.1169,654632.8911
Point (122082.4816245902038645 669229.00228682474698871),2684,SM29,29,2618,0,0,122082.4816,669229.0023
Point (122074.82498463084630203 666710.47760626918170601),2259,BB6,6,1980,0,0,122074.825,666710.4776
Point (122059.02982203304418363 663728.79408624605275691),3047,RK14,14,2524,0,0,122059.0298,663728.7941
Point (122052.43756941914034542 654289.724136310396716),2405,OF2,2,2949,0,0,122052.4376,654289.7241
Point (122033.00129440800810698 668358.63763816352002323),2355,SM24,24,2613,0,0,122033.0013,668358.6376
Point (122021.07556360583112109 664354.99406056851148605),1948,RK5,5,2557,0,0,122021.0756,664354.9941
Point (122019.69730232094298117 664716.50251537992153317),3067,RK34,34,2542,0,0,122019.6973,664716.5025
Point (122012.8391696037579095 659483.73832507757470012),1855,GE7,7,2244,0,0,122012.8392,659483.7383
Point (121999.55684405718056951 668084.45719110942445695),2484,SM19,19,2607,0,0,121999.5568,668084.4572
Point (121965.76719196270278189 655160.48333998210728168),2705,OF25,25,2952,0,0,121965.7672,655160.4833
Point (121962.01058917216141708 661078.76650735340081155),2785,KI29,29,2343,0,0,121962.0106,661078.7665
Point (121953.91969332257576752 663953.61986811552196741),1950,RK8,8,2559,0,0,121953.9197,663953.6199
Point (121925.14459026617987547 659983.01776217622682452),2296,GE18,18,2232,0,0,121925.1446,659983.0178
Point (121919.15219062431424391 668443.7063759290613234),2883,SM23,23,2612,0,0,121919.1522,668443.7064
Point (121896.18722937192069367 667365.35004761605523527),34,BB25,25,14,0,0,121896.1872,667365.35
Point (121895.93890999715949874 663592.44912158115766943),3046,RK13,13,2523,0,0,121895.9389,663592.4491
Point (121878.55868572833423968 654431.94511689583305269),2647,OF1,1,2941,0,0,121878.5587,654431.9451
Point (121872.71062258434540126 663342.09153509128373116),2716,RK40,40,2548,0,0,121872.7106,663342.0915
Point (121867.00322211485763546 654817.91140797536354512),2704,OF24,24,2951,0,0,121867.0032,654817.9114
Point (121865.65788493235595524 667518.34125726099591702),2657,BB24,24,3094,0,0,121865.6579,667518.3413
Point (121857.51396743666555267 666816.56274240673519671),2173,BB3,3,1974,0,0,121857.514,666816.5627
Point (121850.05876699785585515 654010.67511911888141185),2897,OF37,37,3115,0,0,121850.0588,654010.6751
Point (121839.89044437925622333 663089.44377508037723601),2714,RK39,39,2546,0,0,121839.8904,663089.4438
Point (121814.62788019304571208 664113.64122163353022188),1949,RK6,6,2558,0,0,121814.6279,664113.6412
Point (121804.89822651128633879 655538.654564572381787),2382,OF40,40,2967,0,0,121804.8982,655538.6546
Point (121795.90714298341481481 662174.7106921054655686),2806,RK46,46,2554,0,0,121795.9071,662174.7107
Point (121791.94895401537360158 663233.95241146988701075),3057,RK27,27,2535,0,0,121791.949,663233.9524
Point (121781.27945734868990257 655297.85037495021242648),2380,OF39,39,2965,0,0,121781.2795,655297.8504
Point (121771.76211058029730339 667981.13547195307910442),2457,SM16,16,2604,0,0,121771.7621,667981.1355
Point (121766.78483166595106013 667508.4851193648064509),2171,BB27,27,1972,0,0,121766.7848,667508.4851
Point (121759.81851534308225382 668658.45564794738311321),2881,SM21,21,2610,0,0,121759.8185,668658.4556
Point (121758.97369536297628656 666518.5883856643922627),2258,BB5,5,1979,0,0,121758.9737,666518.5884
Point (121752.67481683361984324 667164.75170773302670568),2254,BB13,13,1960,0,0,121752.6748,667164.7517
Point (121723.44164249135064892 668213.02998558082617819),2482,SM17,17,2605,0,0,121723.4416,668213.03
Point (121720.15595116291660815 663523.32530579552985728),1826,RK12,12,2522,0,0,121720.156,663523.3253
Point (121708.16372211817360949 664242.09111865900922567),2715,RK4,4,2547,0,0,121708.1637,664242.0911
Point (121683.27452310666558333 663148.21480349637567997),3072,RK29,29,2537,0,0,121683.2745,663148.2148
Point (121647.4179651747981552 666124.05737931199837476),2257,BB16,16,1963,0,0,121647.418,666124.0574
Point (121636.28940566691744607 667864.10473583755083382),1662,SM15,15,1851,0,0,121636.2894,667864.1047
Point (121633.67638755602820311 654650.362498041940853),2406,OF23,23,2950,0,0,121633.6764,654650.3625
Point (121630.00246585269633215 668919.35454122093506157),2882,SM22,22,2611,0,0,121630.0025,668919.3545
Point (121628.64168926417187322 654129.16760731802787632),2700,OF3,3,3114,0,0,121628.6417,654129.1676
Point (121626.9809558632405242 663754.99540518689900637),2310,RK7,7,2096,0,0,121626.981,663754.9954
Point (121610.6098099020018708 669250.62751357653178275),2685,SM30,30,2619,0,0,121610.6098,669250.6275
Point (121587.88797015391173773 668376.5691174560924992),2483,SM18,18,2606,0,0,121587.888,668376.5691
Point (121572.78494494513142854 664447.98305096325930208),2768,RK32,32,2540,0,0,121572.7849,664447.9831
Point (121560.41212669917149469 666630.9184401846723631),2216,BB2,2,1967,0,0,121560.4121,666630.9184
Point (121549.54138422146206722 667441.51863761432468891),2408,SM5,5,2622,0,0,121549.5414,667441.5186
Point (121536.68551700697571505 669510.93924882356077433),2686,SM31,31,2620,0,0,121536.6855,669510.9392
Point (121531.02440919853688683 659984.37084329756908119),1965,GE24,24,2237,0,0,121531.0244,659984.3708
Point (121519.48256746944389306 663462.98208509746473283),2985,RK20,20,2531,0,0,121519.4826,663462.9821
Point (121497.70581485929142218 665164.3179127894109115),2308,CO54,54,2094,0,0,121497.7058,665164.3179
Point (121488.88329196286213119 665766.15959754784125835),2130,CO53,53,2093,0,0,121488.8833,665766.1596
Point (121474.63677432815893553 663873.11475512257311493),2766,RK3,3,2538,0,0,121474.6368,663873.1148
Point (121470.61616357631282881 667778.7204099657246843),2410,SM7,7,2624,0,0,121470.6162,667778.7204
